user_id,place_id,category,activity,city,latitude,longitude
46,42,6,2,2,2.131911,114.709536
147,115,14,2,9,1.538072,116.99055
83,73,2,2,9,-1.074834,116.959005
76,3,13,1,2,0.61403,119.043561
120,5,12,2,3,0.716766,118.015647
214,90,15,1,3,0.963581,114.631551
32,11,14,2,8,0.29922,114.895239
170,114,7,1,3,2.232971,115.183127
187,60,3,1,2,0.704967,114.207376
212,39,10,1,3,-0.442936,114.369995
128,105,3,1,4,1.611491,114.960658
44,87,7,1,2,2.777031,118.249773
48,76,7,2,1,0.051985,116.573115
192,94,5,1,8,-0.326268,115.945019
98,96,3,1,4,1.012583,118.949693
128,24,4,2,9,0.777874,114.684269
53,90,12,1,1,1.597372,117.892549
179,6,5,1,3,-1.128364,118.561916
164,76,16,2,1,2.027147,118.935089
10,72,2,1,4,-0.320738,118.153588
30,20,12,2,3,2.38403,115.026258
18,114,7,1,9,-0.879753,115.223636
75,13,12,1,9,1.038874,114.924627
222,64,1,1,2,-0.258247,118.657701
95,63,4,2,3,2.250841,117.896976
174,112,3,2,3,2.854072,114.873227
234,114,9,1,1,-0.265389,117.84673
20,82,7,1,8,1.394459,116.497496
101,114,6,1,3,3.031782,115.41176
226,18,17,2,1,-0.071926,118.643591
6,10,6,2,1,0.348602,116.279226
141,22,17,1,4,-0.968148,116.610757
97,32,3,1,9,-0.897888,117.950559
196,109,11,2,8,0.04821,117.933162
203,90,7,1,3,1.659352,116.356691
161,2,2,1,1,3.294776,114.421357
173,50,6,1,9,1.354746,116.868627
213,57,4,2,1,0.289709,117.618462
28,54,8,2,4,-1.056251,117.552603
218,6,2,2,3,0.421239,118.08124
29,97,11,1,8,2.824261,116.487744
74,25,5,2,9,0.409046,118.769183
232,77,6,1,2,2.423101,118.937366
70,63,5,2,1,-1.069361,116.674414
102,86,5,1,9,2.347322,115.526778
46,67,1,1,3,2.087753,115.261066
248,38,2,1,9,0.220366,115.342317
25,28,3,2,2,-0.019357,117.352414
34,65,16,2,8,0.006916,118.129091
249,28,18,2,3,3.392006,115.185927
134,5,9,1,8,3.339059,117.558682
158,52,12,2,8,2.675207,118.686788
126,87,18,2,1,-0.157738,116.503656
82,111,15,2,9,1.071443,116.418775
242,80,14,1,9,0.714719,114.569326
232,90,4,1,4,3.04563,114.539671
217,112,7,2,4,2.844905,113.923143
157,60,17,2,3,0.120477,115.615421
231,107,6,2,2,-0.372581,115.510717
111,1,4,2,3,1.116107,115.316982
222,109,14,1,9,0.93874,116.224549
214,110,2,2,4,-1.131096,118.977395
62,10,4,2,8,-0.102586,114.125418
50,47,16,1,1,1.747364,118.532333
19,16,18,2,9,2.955783,115.127784
84,33,3,1,4,3.018876,113.866602
3,77,7,2,8,2.789475,115.836609
36,60,12,2,4,3.329522,116.678941
116,56,14,1,1,0.178769,116.489463
233,114,7,2,9,2.900556,114.094665
250,4,13,1,8,1.286143,117.330606
78,50,12,1,1,-0.606103,116.760274
212,93,14,1,2,1.255544,115.255629
103,7,5,2,3,1.765075,114.086692
247,72,12,1,8,-0.93481,116.638744
176,61,1,2,1,0.164336,116.69957
50,32,9,2,9,0.249894,115.55641
57,114,9,2,2,2.388852,117.201908
131,84,12,1,2,2.77076,118.546732
234,99,7,2,1,-0.90336,119.000899
194,52,11,2,8,2.105322,116.178317
47,6,17,2,8,1.709295,114.023774
97,98,16,2,2,-0.574319,114.999598
70,104,2,1,1,3.031707,114.209774
236,95,7,1,8,1.828346,116.677981
28,30,6,2,8,0.376674,115.459844
9,51,17,1,8,-1.108205,118.640284
75,16,3,2,9,2.458645,116.358638
205,78,17,1,1,0.120707,117.604217
143,42,10,1,8,-0.667334,115.331438
214,17,5,2,1,1.325222,119.029185
129,28,3,1,9,2.877212,115.523196
26,31,15,2,1,1.295832,116.34148
197,85,15,1,8,0.035316,118.604008
72,77,8,2,3,0.653844,116.3365
101,70,10,2,1,1.928731,115.802821
124,78,15,2,4,0.509315,118.417002
106,33,8,2,3,0.184835,113.891876
234,75,17,1,8,2.898181,116.953585
38,24,18,2,1,-0.735236,115.800928
12,61,8,1,3,2.659449,117.303731
230,74,13,2,1,2.808437,118.332935
65,22,3,1,3,2.358443,114.767498
233,65,14,2,8,2.12727,114.106616
191,90,1,1,9,0.679965,116.211867
14,114,14,2,2,0.127537,118.22688
105,113,5,2,2,-1.054171,113.98252
71,51,13,2,8,-0.918963,118.045201
32,97,2,2,1,3.006336,117.792756
233,71,17,1,1,1.197969,118.740583
243,29,8,1,3,1.254048,117.702376
205,19,11,1,1,0.333175,115.220724
244,73,1,1,4,-0.649742,114.060048
33,109,2,2,1,1.327193,113.816712
147,62,5,2,8,0.227601,117.626559
49,62,7,1,3,0.486853,115.649676
32,15,11,2,3,1.484094,116.407548
1,79,6,2,2,2.510623,113.874004
54,9,5,2,3,3.067602,116.849597
36,35,15,1,1,-0.968892,118.593021
22,85,1,1,1,3.325803,116.291636
185,37,7,1,9,-0.898025,115.850001
29,114,9,1,9,-0.098784,115.407876
181,78,15,1,8,2.874583,119.110588
57,107,7,1,2,1.081518,116.125457
65,49,9,1,1,1.88302,115.82774
224,5,12,2,2,1.635501,117.876612
148,92,3,1,8,2.501252,117.417533
33,30,13,1,1,-0.77094,116.217449
176,48,13,1,4,1.065601,117.648614
74,69,14,2,8,1.860484,115.022775
219,93,3,1,8,3.05173,115.760989
160,76,9,2,1,-1.012195,119.129122
132,5,8,1,3,2.89079,118.536407
215,11,18,1,4,1.16129,115.316166
121,51,12,1,3,-0.235414,118.017012
105,8,6,1,2,0.233969,116.288514
152,17,17,1,9,0.720396,117.46239
167,71,18,2,9,3.397536,118.655615
67,62,11,2,1,1.522292,116.955972
25,50,9,2,3,2.943675,116.714682
82,92,16,2,3,-1.199048,115.630036
121,77,9,1,8,0.680044,116.986437
161,109,17,1,4,0.654259,118.571071
196,4,14,1,1,-1.148336,114.918508
140,71,17,1,1,2.620507,114.892294
2,112,8,1,3,3.147147,118.384098
180,4,14,1,4,1.081847,118.792388
150,50,2,2,9,-0.808053,118.240769
136,99,2,2,1,0.029848,116.770088
194,113,10,1,2,0.139804,114.749907
69,47,10,2,9,3.08793,119.061397
134,12,2,2,4,0.938753,118.60085
103,87,8,2,2,0.143044,118.939699
171,14,3,1,4,2.243384,114.28483
30,25,9,2,8,0.479755,115.22211
63,86,2,2,3,0.658978,118.447653
184,115,5,1,9,1.751414,118.901642
174,75,18,1,8,-0.755172,117.700371
112,58,14,1,9,-1.167982,114.383466
141,78,9,1,8,1.911321,118.843869
54,78,9,1,4,1.42489,117.659115
71,113,2,1,1,3.073067,117.852231
104,112,15,2,1,1.197453,116.20229
19,35,9,1,4,1.532862,115.96101
81,90,18,1,1,-0.750075,118.302442
224,8,1,2,1,2.15992,115.371819
127,36,18,2,3,2.759513,117.572982
81,88,13,2,1,2.709153,118.129535
71,103,11,1,1,-1.101684,118.83927
58,94,11,1,8,1.981036,115.98406
98,41,14,1,2,-0.584227,116.434282
13,37,10,2,9,3.417417,116.261259
201,56,12,1,9,-0.980578,114.778027
22,95,2,2,1,-0.519826,118.300062
71,91,5,1,4,0.609914,118.974847
82,64,15,1,3,0.091029,115.620179
14,63,12,1,9,0.225332,118.621442
107,5,13,1,3,2.850256,114.373273
43,61,17,2,2,1.671359,117.823031
85,98,1,2,3,2.819819,114.408787
234,56,11,1,4,3.084023,116.875067
107,76,4,2,9,3.012115,117.785631
218,31,18,1,9,0.183919,116.68218
80,5,4,2,3,0.816575,117.231628
63,5,4,1,2,-0.019952,116.893031
218,68,8,2,2,-1.133502,114.802803
2,67,6,1,4,-0.320878,119.036386
233,83,16,1,4,-0.799455,119.100014
29,3,13,1,2,0.893582,114.566225
38,23,16,2,8,0.922651,118.678352
81,65,14,1,2,3.18169,116.486209
8,10,8,2,4,2.596042,119.161974
126,93,18,2,1,-1.198919,116.542976
85,33,10,1,2,-0.019528,113.921031
136,105,7,1,4,2.740845,118.772598
182,92,16,1,9,-0.105199,114.793762
194,74,17,1,2,2.436849,116.277597
123,105,13,2,2,0.68103,118.463825
58,50,3,2,3,2.835888,118.175485
178,107,18,2,2,1.874584,114.091331
224,43,16,1,2,0.741715,115.537816
147,54,10,1,2,1.421518,116.410468
191,31,9,2,3,3.087054,114.035621
210,19,11,1,9,2.491005,115.955817
233,115,16,1,8,-0.640998,117.666004
49,39,18,1,9,0.937323,114.458826
18,26,9,2,2,1.24507,115.55634
210,41,2,1,9,3.226433,115.408016
162,62,13,1,9,2.55505,114.21139
14,38,13,1,8,3.230696,116.243998
42,1,9,1,3,-0.038897,115.007346
160,97,16,1,1,0.655052,114.907155
183,116,12,1,4,0.761928,119.163245
25,29,13,1,9,0.317013,116.049202
97,37,7,2,3,1.204392,117.819736
100,35,12,2,2,2.479603,118.910533
63,103,11,2,2,2.061567,115.206262
31,111,18,2,2,1.424179,114.266195
125,81,14,1,9,-0.433612,115.660603
150,66,10,2,9,-0.325185,115.374446
35,31,4,2,1,-0.575183,116.707694
197,107,6,2,3,-0.737951,116.443921
8,93,16,1,3,0.619002,114.224415
66,57,2,2,8,1.944914,118.475206
199,68,8,2,2,1.303238,119.163385
69,80,8,1,4,1.014572,118.628503
36,103,16,1,2,1.197721,118.371699
129,83,15,1,2,-0.371874,114.796344
128,98,7,1,9,-0.703101,118.110536
126,109,4,1,1,1.418879,117.915097
137,45,3,1,3,-0.073344,115.722658
135,27,17,1,1,3.015703,117.924714
109,40,9,1,2,3.421452,118.373442
191,83,8,2,1,0.792603,118.0598
15,93,10,2,9,2.07803,118.895385
133,63,17,2,8,2.352072,118.59948
170,2,5,2,4,-1.1894,113.972601
69,58,1,2,1,0.93523,117.264345
108,107,18,2,3,2.790343,114.802496
22,105,4,2,9,2.754707,115.469607
164,93,18,2,1,0.701687,119.158199
158,46,6,2,3,1.868569,117.85027
124,9,2,1,3,2.017485,115.30865
248,28,3,2,1,2.710555,116.619319
30,61,11,1,2,2.010146,118.30114
238,10,10,1,8,1.546062,117.021264
225,30,3,1,9,2.222317,113.873778
103,54,4,1,3,2.554562,115.548961
168,116,12,2,3,1.442777,116.335489
99,10,3,2,9,0.256233,115.742788
9,20,17,1,3,1.039929,118.617587
55,91,2,2,1,2.371996,117.237537
102,74,9,2,4,0.119155,117.17635
148,113,3,1,1,-0.578218,116.431713
95,1,12,2,1,0.264885,118.86007
125,46,4,2,9,0.928098,117.91141
248,65,2,1,4,2.020568,115.483983
55,104,17,2,1,2.897094,113.941202
75,72,16,2,3,0.792056,114.46033
82,84,5,2,8,0.666319,113.857055
197,20,17,2,9,1.125991,115.089416
165,34,15,2,9,1.188993,114.680861
228,71,16,2,9,2.607503,115.040435
229,90,14,2,2,2.456204,114.138886
110,59,10,1,9,1.09686,117.470365
15,112,14,1,8,1.81828,115.449449
219,66,11,2,9,-0.923573,119.146389
226,96,12,1,3,-0.144597,118.678013
196,15,5,1,4,0.326653,118.66902
28,60,6,1,3,3.132009,118.706421
129,17,15,1,8,0.108514,114.87094
87,48,5,1,3,3.287198,116.427801
190,86,18,2,3,0.7981,118.477239
64,72,15,1,2,-0.51971,118.821434
237,92,16,1,3,-0.156164,117.07472
16,51,12,2,3,2.059853,118.908201
172,68,18,1,9,3.471374,114.950024
127,58,3,2,9,0.967941,113.811594
14,88,13,1,8,1.356212,115.808254
191,117,5,1,1,1.894768,115.506411
119,90,7,2,2,-0.055627,118.087163
134,16,12,2,2,-1.015202,117.613142
229,10,15,1,2,1.615227,117.982755
145,106,11,1,8,3.475562,118.841049
216,75,6,1,8,0.25094,117.807109
1,23,8,1,2,-0.810203,115.76588
30,87,8,1,8,2.758632,113.989578
102,117,11,1,1,3.39654,115.992062
205,101,6,2,8,2.94503,115.735357
188,24,2,2,9,2.37443,116.844644
20,41,4,1,4,0.772903,117.913635
116,77,14,1,3,-0.217918,115.424237
42,69,9,2,4,-0.046499,117.121671
23,24,8,2,2,0.110278,117.959305
184,32,14,1,2,3.336707,118.271667
241,5,5,2,8,0.029952,118.49319
246,94,12,2,3,2.69377,114.790002
217,113,6,1,2,2.152745,118.428306
47,76,13,1,3,0.763788,115.524405
188,27,16,2,1,3.107141,118.440731
178,22,7,2,4,0.679842,118.12897
79,3,6,1,4,2.412236,119.192075
36,58,13,1,3,1.684567,114.060578
54,4,6,1,1,0.198222,116.807454
164,17,13,2,8,-0.169281,117.144344
135,46,11,1,4,2.688163,118.771914
174,117,17,1,1,-0.518297,118.601046
139,80,15,2,1,1.982299,114.968491
61,2,17,2,1,-0.916056,116.856821
12,92,13,1,4,2.313521,114.137467
25,96,11,1,3,-1.020467,116.635711
69,97,17,1,8,0.062115,115.024646
4,67,18,1,1,2.908184,117.172022
246,47,3,1,3,2.020379,116.323999
3,102,11,2,4,2.840439,118.960706
18,30,10,1,9,-0.523259,117.723215
46,87,12,2,2,-0.532063,118.282089
160,17,17,1,3,2.09269,117.441629
72,4,7,2,9,1.344829,115.750909
229,38,14,1,9,2.336093,114.194347
225,81,13,1,2,0.214734,118.966789
121,30,6,1,3,2.653769,113.884022
200,45,3,2,4,-0.899734,117.993607
244,36,5,1,3,2.339532,116.890355
66,62,2,1,3,1.959029,118.038926
161,92,16,1,9,1.799979,113.813144
78,44,4,1,3,-0.669657,116.858141
102,20,11,1,1,2.475089,113.891211
6,97,5,2,8,0.514899,114.176821
211,27,15,2,8,1.836883,118.631577
162,38,9,2,1,3.401364,118.56631
161,90,1,1,8,-0.511388,116.341467
123,63,3,1,3,3.218894,114.452112
15,109,3,2,3,3.117787,118.998431
178,62,4,1,4,0.46573,119.161611
226,64,6,1,2,-0.417301,118.888785
42,91,11,1,3,3.011972,117.970845
163,29,15,1,4,1.684187,118.449066
7,53,8,1,1,-0.909195,115.855037
151,93,18,2,9,0.347913,115.014748
9,98,16,2,2,-0.533403,117.761044
98,19,13,1,9,0.593475,117.282614
229,111,14,2,2,0.064008,118.145209
57,111,6,2,1,1.743875,116.266079
67,20,16,2,2,3.381109,114.117496
172,43,7,2,8,-0.497383,118.353231
138,8,6,2,8,-0.509277,117.766356
182,68,13,2,3,-0.713422,114.800081
119,75,16,2,9,0.945752,116.682773
49,2,11,1,9,-0.43088,117.729299
48,103,2,1,1,2.752305,116.599012
108,57,14,1,2,2.143518,116.937282
37,74,18,2,1,0.464886,116.815474
42,67,15,1,8,1.343786,115.281857
69,27,6,2,1,1.580949,119.032372
118,66,14,1,2,-0.818582,114.8067
203,20,13,2,2,1.419825,117.430067
102,93,1,1,9,1.212651,118.500323
40,83,12,1,2,3.20097,118.5343
144,13,6,2,3,-1.092263,114.390995
151,99,2,1,1,-0.296493,118.083272
97,1,7,2,1,1.620564,115.086111
61,82,1,2,4,0.798384,118.612665
230,52,5,2,1,0.57898,116.335327
136,34,16,1,2,3.308879,117.829522
30,66,7,2,4,1.16984,117.802549
105,45,16,1,8,1.103029,114.962133
138,24,14,2,4,-0.129792,116.193502
39,7,2,1,8,-0.84994,117.72483
177,88,1,1,2,2.212537,116.972104
197,62,5,1,9,1.150282,115.01152
43,10,2,2,2,2.423873,115.550062
237,14,7,2,8,2.760994,113.889038
119,57,4,1,1,-1.127527,114.93092
121,41,11,2,3,2.810965,114.275405
208,54,14,2,9,0.697905,117.628644
144,79,6,1,2,0.368559,115.119297
162,104,17,2,2,0.908419,119.050899
151,12,10,1,4,-0.920874,118.687725
145,41,12,2,4,0.733153,115.738263
111,42,7,1,4,2.492451,118.928369
149,83,10,2,8,1.314448,117.819628
236,70,3,1,4,3.363059,116.653958
31,98,16,2,4,1.389311,117.522156
108,56,17,1,4,3.119797,119.078905
83,81,7,1,4,0.482332,114.793425
201,5,18,2,3,3.031457,117.479156
126,3,16,1,9,2.642037,118.735023
98,8,11,2,2,1.039268,117.334411
241,51,13,1,9,3.114022,118.442044
245,91,7,2,9,2.342337,115.192156
247,36,7,1,8,2.762832,116.82354
92,115,14,1,3,2.770416,117.520928
49,68,12,2,8,2.008964,115.290139
214,63,16,1,4,2.345551,117.158252
162,47,13,2,4,2.979279,114.980181
224,87,13,2,2,0.093194,118.99876
170,46,12,1,8,-0.888656,118.223591
143,84,10,1,2,-0.28117,115.743944
138,44,4,1,1,2.401846,114.874127
194,11,12,2,8,1.853986,117.892989
201,34,14,2,8,0.671277,117.473161
115,105,12,2,9,0.850416,115.11335
64,25,6,2,1,2.840529,115.549511
2,102,14,2,4,1.329173,118.693264
205,108,5,2,1,2.572716,118.343373
212,26,3,1,1,2.085697,119.033392
96,103,15,2,3,1.067603,114.955526
246,41,8,2,1,1.332607,115.803616
72,4,5,2,1,2.317506,118.153985
95,17,13,1,4,3.138431,118.932713
203,99,18,1,4,3.361113,114.720754
221,109,10,1,2,-0.008642,114.203269
98,55,6,1,1,0.478272,118.106359
68,81,9,1,1,2.858277,119.140366
113,47,13,1,2,3.153653,115.227226
210,30,11,2,3,3.402773,114.865543
230,82,6,1,9,1.152213,116.204983
238,7,8,1,1,-0.118067,114.780143
31,62,15,2,2,-0.298287,117.701741
249,73,8,2,3,-0.595683,116.703401
164,105,6,2,2,-0.294104,117.824028
242,23,16,1,3,0.035752,114.330121
11,108,10,1,4,2.636045,117.135867
228,74,15,2,9,0.369956,118.862934
14,90,9,1,8,3.067012,116.703436
181,27,15,2,1,2.757125,116.018024
118,94,10,2,8,0.863821,114.901182
63,68,6,2,8,1.197313,116.336681
229,80,17,2,4,0.308381,117.75716
55,42,15,2,3,0.407714,115.006481
32,81,12,1,3,0.29003,116.792638
201,46,18,1,3,2.013277,113.911941
132,91,2,1,4,-1.150407,115.445842
228,37,17,1,2,-0.329631,114.836309
95,7,13,2,8,1.254912,115.482705
141,15,1,2,3,1.164594,116.497602
233,79,18,2,1,-0.134545,114.496982
184,79,5,1,4,-0.486476,114.82505
210,98,3,2,1,3.475875,115.431917
241,117,13,1,2,1.382659,118.68867
128,57,18,1,3,1.942748,114.75273
248,86,5,2,9,-0.54489,117.52904
77,45,13,2,9,0.063686,115.103956
171,70,2,2,1,-0.430568,116.914818
228,80,7,1,1,3.24888,114.228836
70,60,3,2,9,0.785292,117.822226
223,30,15,1,1,2.840935,116.539559
135,56,10,2,4,0.335396,118.528667
210,43,15,2,9,3.088748,115.024645
27,69,10,1,8,2.564426,118.716292
137,80,6,1,2,1.422256,114.717237
246,93,16,1,4,-0.966241,116.473321
232,21,3,1,8,-1.14171,117.580596
50,45,3,2,1,-0.548714,114.285372
190,63,15,2,1,1.316503,114.786435
155,17,6,1,9,-0.300361,115.353321
93,83,3,2,4,0.574746,118.063441
197,64,1,2,1,1.921291,116.156598
153,30,6,1,3,-0.130451,118.39607
150,32,8,2,9,-0.465616,116.255421
154,2,16,2,9,1.398584,115.269555
27,5,16,2,4,-1.020474,114.38049
171,90,8,1,3,0.487081,118.554307
60,45,9,1,3,2.811031,114.479824
228,44,16,2,1,0.212873,117.752424
5,53,7,2,8,3.468614,114.084202
106,117,13,1,4,2.19509,118.643461
204,87,9,1,4,2.505318,115.7578
56,31,14,2,3,0.368381,118.100911
54,73,18,2,1,1.576706,115.703917
97,110,10,1,8,0.883867,114.947797
68,84,2,2,3,1.502647,118.790045
90,108,6,2,9,3.227173,115.686303
100,48,14,2,1,0.409537,115.918371
157,106,7,2,4,2.042574,115.012319
220,116,11,2,1,0.165252,114.510988
178,67,11,2,4,1.991427,116.203811
178,98,4,1,4,-0.638379,117.488814
244,114,11,1,1,1.580842,118.143377
158,60,10,1,8,2.547502,117.747896
201,30,13,2,1,2.835177,114.467362
179,99,4,1,8,2.907306,117.889839
247,6,5,2,1,3.474042,113.846257
64,37,4,2,9,1.224055,118.133326
145,68,16,1,4,-0.314554,116.846616
15,109,9,2,4,2.049951,118.750769
167,62,6,2,3,0.957037,115.668354
153,9,6,2,9,3.390862,116.323909
233,52,8,1,9,-0.965731,114.574101
184,16,4,1,9,1.83891,116.503518
134,117,9,1,2,2.343704,118.311822
152,112,6,1,4,2.607503,114.421612
177,59,8,1,8,-0.266442,118.463894
62,106,17,1,2,-0.311944,114.794927
178,14,14,1,8,-0.516574,113.95427
221,73,10,2,2,3.36511,115.71481
162,116,13,1,8,0.826224,115.658702
5,16,10,2,3,2.29894,113.955584
240,82,15,2,3,2.208509,114.444232
238,51,10,1,1,1.485838,114.676592
157,80,13,1,8,1.055595,115.646375
6,101,1,1,1,-0.423503,113.81907
9,102,15,1,1,3.416167,118.247104
26,72,6,2,9,2.343544,119.151974
68,90,13,2,8,1.71413,117.340605
15,37,14,1,2,1.79507,117.342661
92,40,9,1,8,3.47321,114.767132
157,103,14,1,2,-1.056974,117.465211
206,1,14,1,1,1.083144,114.116783
23,15,8,1,2,-0.029868,118.030784
55,117,14,2,4,1.01774,117.459427
158,15,9,1,8,0.850152,114.602744
26,68,9,1,2,-0.563147,119.066562
99,106,8,1,2,1.866832,116.243726
107,32,18,1,9,0.378524,118.545597
99,59,11,2,9,2.994024,114.663597
221,73,7,2,1,1.737562,117.41653
163,58,9,2,8,0.978745,118.150697
123,15,2,1,8,0.274097,117.809626
215,63,17,1,4,2.287197,118.514396
144,6,17,2,1,2.428538,114.599585
27,23,16,2,2,1.15814,116.426531
12,96,7,1,4,2.251874,114.036333
53,38,16,1,4,1.027714,116.138756
50,86,12,2,4,1.302222,117.822071
78,104,18,1,9,0.029518,113.976344
246,23,14,2,1,1.459364,115.835694
37,63,5,2,9,3.159841,114.891347
82,11,13,1,8,1.400395,115.869829
25,85,10,1,2,0.94418,114.378257
155,65,6,1,2,1.466396,117.905233
44,93,18,2,1,0.039955,113.954646
242,36,12,2,4,0.072875,118.63525
73,102,15,1,2,1.513919,118.022398
37,24,18,1,3,1.193401,116.816053
40,44,12,2,1,-0.164197,118.887515
197,71,14,2,4,-0.795962,117.797829
124,99,13,2,1,0.125194,116.913198
26,50,12,1,9,-0.841115,116.48073
193,36,2,1,2,1.205562,118.811192
12,42,6,1,9,2.764403,116.617047
197,99,1,2,3,2.599718,114.364324
172,24,17,1,3,1.598298,116.84526
197,36,18,2,9,3.262579,115.718886
94,37,12,1,1,-0.673073,118.278618
13,116,5,2,1,2.676463,116.917554
106,68,2,1,1,2.857275,114.696661
55,59,7,1,8,3.409614,115.267195
230,77,7,1,4,-0.527197,113.891211
224,51,16,1,3,2.413109,114.207295
221,106,8,2,2,1.710425,118.745546
128,109,7,2,4,-0.144687,114.743294
218,55,2,2,9,3.127953,114.897531
157,20,13,2,9,-0.602965,116.9284
198,84,10,1,1,-0.76693,115.965411
224,41,11,2,4,1.379187,117.064687
77,63,3,2,3,3.051738,117.427641
190,12,4,2,4,1.172064,115.545299
51,29,14,2,2,2.368309,116.695979
97,117,15,1,1,2.851391,119.068253
13,52,7,1,9,0.978395,118.917397
20,1,1,1,3,2.058329,117.208138
236,7,6,2,9,-0.39131,116.553052
124,23,10,1,9,1.28251,114.423925
239,52,14,2,9,1.058542,119.016895
27,10,10,1,1,-0.885361,114.452873
14,5,3,2,8,1.069527,117.451012
98,1,1,2,4,2.306782,115.978608
183,21,14,2,4,0.179711,118.429449
57,45,14,2,3,1.753717,114.674732
118,96,10,2,3,2.096225,118.365377
223,60,8,1,9,2.20697,118.206182
15,52,8,2,9,2.384979,114.025535
75,73,1,1,8,1.014234,114.11097
55,80,4,1,2,-0.417241,118.304696
85,63,3,1,1,1.038791,114.147992
142,33,14,1,4,2.914541,118.050107
120,61,8,2,4,2.93864,116.414982
214,79,7,2,1,3.305672,115.900557
75,103,11,2,9,0.077285,118.818533
24,51,12,2,9,-0.048338,113.976381
201,49,12,1,8,2.018019,118.78972
102,61,11,2,4,1.594491,118.943153
218,33,2,2,3,1.973288,117.857518
86,65,17,1,3,1.110514,113.937742
149,107,7,1,3,0.932838,114.371698
88,104,5,2,4,2.00495,114.377906
53,59,3,1,4,0.337801,115.006728
196,19,10,2,2,0.340207,117.135843
217,13,13,1,1,2.094467,115.681802
84,38,12,2,8,2.423658,116.501936
249,3,10,2,8,1.371929,118.27567
32,88,11,2,2,2.127623,117.517891
246,49,10,1,9,-0.229033,116.815122
141,110,9,1,8,1.533735,116.540368
28,43,5,1,1,1.888161,115.506569
53,44,3,1,9,0.512034,116.477654
175,67,1,1,1,3.025506,114.853689
170,114,18,1,1,2.830714,118.2749
216,52,12,1,3,-0.908491,117.900584
155,66,1,1,1,1.234168,118.753862
1,25,15,1,1,3.00936,114.86827
168,1,12,1,9,1.460425,115.730989
137,55,17,2,1,1.869731,118.235548
84,28,1,2,3,-0.351904,116.107028
207,10,1,1,1,3.003519,115.333844
150,46,13,2,2,-0.800965,115.562021
78,30,6,1,3,0.726875,114.035956
55,105,10,2,2,0.729932,118.939165
208,34,16,1,8,2.397049,117.578273
43,30,10,1,2,1.936571,116.087779
29,60,6,2,8,1.679795,114.904827
132,42,1,1,8,-0.219668,116.727451
104,52,10,2,9,1.743195,115.591513
21,113,18,2,4,0.741516,116.725771
151,113,10,1,1,3.270511,115.995225
97,63,11,2,4,1.543921,114.736335
114,38,1,2,1,1.660275,117.244601
100,64,12,2,3,3.216194,115.793742
26,78,5,2,8,3.204215,114.582228
73,83,12,1,3,1.015182,114.016188
142,90,10,1,9,2.543005,114.928201
66,114,15,1,1,1.744365,117.042679
75,107,9,2,3,0.827566,115.101419
238,86,7,2,8,0.166724,114.539074
152,115,8,1,1,-0.235715,118.535223
39,18,10,1,1,0.307488,114.123566
186,46,14,1,1,2.797085,116.749502
189,73,17,2,1,2.138664,116.191488
31,21,6,1,4,1.75974,114.889604
99,21,14,2,1,-0.855749,113.854573
105,1,4,1,1,0.932892,116.579175
98,97,1,1,3,-0.399567,116.198666
152,36,8,1,2,1.136648,118.903663
83,43,16,2,3,-0.598484,116.701322
92,34,18,1,4,1.626673,117.939181
157,41,9,2,2,-0.404101,119.195559
214,58,7,1,9,0.177407,114.352795
26,92,13,1,4,-0.431521,119.129157
78,115,5,1,2,3.202084,115.136767
219,9,1,1,3,1.839358,114.534491
76,48,13,1,9,0.752636,118.918517
79,28,9,2,4,3.281695,116.426428
55,87,9,1,8,3.037921,116.365245
246,106,12,1,9,0.13412,117.192594
159,4,7,1,8,-0.985005,114.600418
138,50,12,2,9,3.389614,113.890668
88,40,16,1,2,0.570987,115.737546
74,49,12,2,1,3.433531,116.384547
104,49,6,1,4,0.784962,117.535341
116,40,6,1,2,-1.108655,118.233399
84,30,14,1,8,3.452867,116.370886
201,17,5,2,9,-0.38407,117.327671
177,74,13,2,2,-0.415718,118.578974
163,101,1,1,1,2.601045,116.260898
205,2,15,2,4,2.065773,117.340552
126,16,17,1,9,0.930114,118.221212
77,28,8,1,8,-1.140406,116.072242
143,19,9,2,2,2.210788,115.187261
82,83,9,1,8,-0.011039,116.358433
22,51,11,2,9,1.308429,116.886498
12,9,8,1,2,3.229621,118.954928
198,39,13,2,4,-0.018408,117.174958
145,51,17,2,4,2.622724,117.676176
16,52,11,1,9,2.716648,114.112446
214,14,12,1,2,1.989233,118.161797
242,91,14,1,8,0.563027,118.40116
127,22,18,1,2,1.606513,114.871519
179,19,5,1,4,2.625856,116.407392
112,50,15,1,8,2.588977,118.414665
139,99,15,2,8,-0.54123,118.340196
235,9,8,1,1,1.741163,118.465963
165,103,6,1,8,2.171161,114.359337
212,114,13,2,1,1.54988,117.622221
59,65,12,2,3,1.014597,117.244701
100,53,10,1,1,1.565887,114.013397
144,93,14,2,8,-0.347945,115.587763
165,79,14,1,2,-0.753956,114.376142
195,116,12,2,9,2.371402,117.415147
226,30,14,2,1,1.486365,117.361059
214,4,8,2,3,-0.046158,116.028303
47,1,5,1,9,1.158323,119.167229
106,79,18,1,2,2.905112,114.612054
107,115,6,1,8,1.789618,115.264713
108,33,8,2,1,0.546071,118.556425
115,12,8,1,1,-0.507202,118.969479
156,59,5,1,3,-0.713855,114.179807
153,43,1,1,8,2.09578,113.998526
