"address","address_obj/city","address_obj/country","address_obj/postalcode","address_obj/state","address_obj/street1","address_obj/street2","ancestors/0/abbrv","ancestors/0/location_id","ancestors/0/name","ancestors/0/subcategory/0/key","ancestors/0/subcategory/0/name","ancestors/1/abbrv","ancestors/1/location_id","ancestors/1/name","ancestors/1/subcategory/0/key","ancestors/1/subcategory/0/name","ancestors/2/abbrv","ancestors/2/location_id","ancestors/2/name","ancestors/2/subcategory/0/key","ancestors/2/subcategory/0/name","ancestors/3/abbrv","ancestors/3/location_id","ancestors/3/name","ancestors/3/subcategory/0/key","ancestors/3/subcategory/0/name","api_detail_url","bearing","category/key","category/name","description","distance","distance_string","doubleclick_zone","email","hours/timezone","hours/week_ranges/0/0/close_time","hours/week_ranges/0/0/open_time","hours/week_ranges/1/0/close_time","hours/week_ranges/1/0/open_time","hours/week_ranges/2/0/close_time","hours/week_ranges/2/0/open_time","hours/week_ranges/3/0/close_time","hours/week_ranges/3/0/open_time","hours/week_ranges/4/0/close_time","hours/week_ranges/4/0/open_time","hours/week_ranges/5/0/close_time","hours/week_ranges/5/0/open_time","hours/week_ranges/6/0/close_time","hours/week_ranges/6/0/open_time","image","is_candidate_for_contact_info_suppression","is_closed","is_jfy_enabled","is_long_closed","latitude","location_id","location_string","location_subtype","longitude","machine_translated","name","num_reviews","open_now_text","parent_display_name","phone","photo/caption","photo/helpful_votes","photo/id","photo/images/large/height","photo/images/large/url","photo/images/large/width","photo/images/medium/height","photo/images/medium/url","photo/images/medium/width","photo/images/original/height","photo/images/original/url","photo/images/original/width","photo/images/small/height","photo/images/small/url","photo/images/small/width","photo/images/thumbnail/height","photo/images/thumbnail/url","photo/images/thumbnail/width","photo/is_blessed","photo/published_date","photo/uploaded_date","photo/user","photo/user/member_id","photo/user/type","photo/user/user_id","preferred_map_engine","ranking","ranking_category","ranking_denominator","ranking_geo","ranking_geo_id","ranking_position","ranking_subcategory","rating","raw_ranking","subcategory/0/key","subcategory/0/name","subcategory/1/key","subcategory/1/name","subcategory/2/key","subcategory/2/name","subcategory/3/key","subcategory/3/name","subcategory/4/key","subcategory/4/name","subcategory/5/key","subcategory/5/name","subcategory_ranking","subtype/0/key","subtype/0/name","subtype/1/key","subtype/1/name","subtype/2/key","subtype/2/name","subtype/3/key","subtype/3/name","subtype/4/key","subtype/4/name","subtype/5/key","subtype/5/name","subtype/6/key","subtype/6/name","timezone","type","web_url","website","write_review"
"Balikpapan Indonesia","Balikpapan","Indonesia",,,,"",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/8129463",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/0d/e9/05/bf/danau-cermin.jpg","false","false","false","false",,"8129463","Balikpapan, Kalimantan Timur, Kalimantan","none",,,"Danau Cermin","6",,"Balikpapan",,"Danau Cermin","1","233375167","413","https://media-cdn.tripadvisor.com/media/photo-s/0d/e9/05/bf/danau-cermin.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/0d/e9/05/bf/danau-cermin.jpg","250","720","https://media-cdn.tripadvisor.com/media/photo-o/0d/e9/05/bf/danau-cermin.jpg","960","150","https://media-cdn.tripadvisor.com/media/photo-l/0d/e9/05/bf/danau-cermin.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/0d/e9/05/bf/danau-cermin.jpg","50","false","2016-12-18T14:45:29-0500","2016-12-18T14:45:29-0500",,"0","user",,"default","No. 33 dari 39 hal yang dapat dilakukan di Balikpapan","attraction","39","Balikpapan","317100","33","No. 33 dari 39 hal yang dapat dilakukan di Balikpapan","3.0","2.7250993251800537","57","Wisata Alam & Taman",,,,,,,,,,,"No. 33 dari 39 hal yang dapat dilakukan di Balikpapan","162","Perairan",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d8129463-Reviews-Cermin_Lake-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d8129463-Cermin_Lake-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jln. Jendral Sudirman Gunung Bahagia, Stal Kuda, Balikpapan 76114 Indonesia","Balikpapan","Indonesia","76114",,"Jln. Jendral Sudirman","Gunung Bahagia, Stal Kuda",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/8532285",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/11/8f/09/de/20171220-193301-largejpg.jpg","false","false","false","false","-1.273539","8532285","Balikpapan, Kalimantan Timur, Kalimantan","none","116.85917",,"E-Walk Balikpapan Superblock","128",,"Balikpapan",,"","6","294586846","576","https://media-cdn.tripadvisor.com/media/photo-w/11/8f/09/de/20171220-193301-largejpg.jpg","1024","309","https://media-cdn.tripadvisor.com/media/photo-s/11/8f/09/de/20171220-193301-largejpg.jpg","550","720","https://media-cdn.tripadvisor.com/media/photo-o/11/8f/09/de/20171220-193301-largejpg.jpg","1280","141","https://media-cdn.tripadvisor.com/media/photo-f/11/8f/09/de/20171220-193301-largejpg.jpg","250","50","https://media-cdn.tripadvisor.com/media/photo-t/11/8f/09/de/20171220-193301-largejpg.jpg","50","false","2017-12-21T05:10:37-0500","2017-12-21T05:10:37-0500",,"0","user",,"default","No. 1 dari 10 Tempat Belanja di Balikpapan","attraction","10","Balikpapan","317100","1","No. 1 dari 10 Tempat Belanja di Balikpapan","4.0","3.3149847984313965","26","Tempat Belanja",,,,,,,,,,,"No. 1 dari 10 Tempat Belanja di Balikpapan","143","Tempat Belanja","144","Toko Khusus & Hadiah","138","Department Store",,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d8532285-Reviews-E_Walk_Balikpapan_Superblock-Balikpapan_East_Kalimantan_Kalimantan.html","http://ewalk-bsb.com","https://www.tripadvisor.co.id/UserReview-g317100-d8532285-E_Walk_Balikpapan_Superblock-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Kebun Sayur, Balikpapan 76123 Indonesia","Balikpapan","Indonesia","76123",,"Jl. Kebun Sayur","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/6607678",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","false","false","false","false","-1.23475","6607678","Balikpapan, Kalimantan Timur, Kalimantan","none","116.82378",,"Pasar Inpres Kebun Sayur","144",,"Balikpapan","+62 542 419868","Toko souvenir","1","160435744","412","https://media-cdn.tripadvisor.com/media/photo-s/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","250","600","https://media-cdn.tripadvisor.com/media/photo-o/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","800","150","https://media-cdn.tripadvisor.com/media/photo-l/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","50","false","2015-11-20T05:16:34-0500","2015-11-20T05:16:34-0500",,"0","user",,"default","No. 2 dari 10 Tempat Belanja di Balikpapan","attraction","10","Balikpapan","317100","2","No. 2 dari 10 Tempat Belanja di Balikpapan","4.0","3.1768574714660645","26","Tempat Belanja",,,,,,,,,,,"No. 2 dari 10 Tempat Belanja di Balikpapan","144","Toko Khusus & Hadiah",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d6607678-Reviews-Vegetables_Garden_Inpres_Market-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d6607678-Vegetables_Garden_Inpres_Market-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Siaga No 28 Rt.26. Kelurahan Damai, Balikpapan 76114 Indonesia","Balikpapan","Indonesia","76114",,"Jl. Siaga No 28 Rt.26.","Kelurahan Damai",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/10538045",,"attraction","Objek Wisata","",,,"as.indonesia.borneo","nilawarti@gmail.com","Asia/Makassar","1439","0","1439","0","1439","0","1439","0","1439","0","1439","0","1439","0","https://media-cdn.tripadvisor.com/media/photo-o/12/27/a7/d8/male-orangutan-trip-with.jpg","false","false","false","false","-1.267115","10538045","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","116.8563",,"Kalimantan Tour Guide","52","Sekarang Buka","Balikpapan","+62 821-5197-2860","Male orangutan, trip by guide Nila Warti. www.borneotourguide.comContact us at + 62 82151972860 ","6","304588760","530","https://media-cdn.tripadvisor.com/media/photo-o/12/27/a7/d8/male-orangutan-trip-with.jpg","800","364","https://media-cdn.tripadvisor.com/media/photo-s/12/27/a7/d8/male-orangutan-trip-with.jpg","550","530","https://media-cdn.tripadvisor.com/media/photo-o/12/27/a7/d8/male-orangutan-trip-with.jpg","800","150","https://media-cdn.tripadvisor.com/media/photo-l/12/27/a7/d8/male-orangutan-trip-with.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/12/27/a7/d8/male-orangutan-trip-with.jpg","50","true","2018-02-25T03:52:08-0500","2018-02-25T03:52:08-0500",,"0","user",,"default","No. 1 dari 13 Tur di Balikpapan","attraction","13","Balikpapan","317100","1","No. 1 dari 13 Tur di Balikpapan","5.0","3.630654811859131","42","Tur","55","Tur dengan Perahu & Olahraga Air","61","Aktivitas Luar Ruangan",,,,,,,"No. 1 dari 13 Tur di Balikpapan","224","Tur Kota","225","Tur Budaya","167","Tur Kapal","235","Tur Pribadi","220","Tur Wisata Alam & Margasatwa",,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d10538045-Reviews-Kalimantan_Tour_Guide-Balikpapan_East_Kalimantan_Kalimantan.html","http://kalimantantourguide.com/","https://www.tripadvisor.co.id/UserReview-g317100-d10538045-Kalimantan_Tour_Guide-Balikpapan_East_Kalimantan_Kalimantan.html"
"Balikpapan Indonesia","Balikpapan","Indonesia",,,,"",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/12199889",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false",,"12199889","Balikpapan, Kalimantan Timur, Kalimantan","none",,,"Eduwisata TPA Manggar","1",,"Balikpapan",,,,,,,,,,,,,,,,,,,,,,,,,,,"default","No. 30 dari 39 hal yang dapat dilakukan di Balikpapan","attraction","39","Balikpapan","317100","30","No. 30 dari 39 hal yang dapat dilakukan di Balikpapan","4.0","2.739976406097412","47","Pemandangan & Tengara",,,,,,,,,,,"No. 30 dari 39 hal yang dapat dilakukan di Balikpapan","163","Tempat Menarik & Tengara",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d12199889-Reviews-Manggar_Landfill_Edutourism-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d12199889-Manggar_Landfill_Edutourism-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. LetJend Suprapto, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Jl. LetJend Suprapto","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/7725378",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/07/6b/ff/40/canon-peninggalan-perang.jpg","false","false","false","false","-1.23365","7725378","Balikpapan, Kalimantan Timur, Kalimantan","none","116.81541",,"Museum Kodam Mulawarman","4",,"Balikpapan",,"Canon peninggalan perang","0","124518208","666","https://media-cdn.tripadvisor.com/media/photo-w/07/6b/ff/40/canon-peninggalan-perang.jpg","1024","358","https://media-cdn.tripadvisor.com/media/photo-s/07/6b/ff/40/canon-peninggalan-perang.jpg","550","2086","https://media-cdn.tripadvisor.com/media/photo-o/07/6b/ff/40/canon-peninggalan-perang.jpg","3205","150","https://media-cdn.tripadvisor.com/media/photo-l/07/6b/ff/40/canon-peninggalan-perang.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/07/6b/ff/40/canon-peninggalan-perang.jpg","50","true","2015-03-02T00:52:30-0500","2015-02-28T20:20:57-0500",,"0","user",,"default","No. 34 dari 39 hal yang dapat dilakukan di Balikpapan","attraction","39","Balikpapan","317100","34","No. 34 dari 39 hal yang dapat dilakukan di Balikpapan","3.0","2.7174553871154785","49","Museum",,,,,,,,,,,"No. 34 dari 39 hal yang dapat dilakukan di Balikpapan","32","Museum Militer",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d7725378-Reviews-Museum_Kodam_Mulawarman-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d7725378-Museum_Kodam_Mulawarman-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jln. MT. Haryono no. 6 Ruko Bukit Damai Indah, Balikpapan 76126 Indonesia","Balikpapan","Indonesia","76126",,"Jln. MT. Haryono no. 6","Ruko Bukit Damai Indah",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/10130321",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.2635","10130321","Balikpapan, Kalimantan Timur, Kalimantan","none","116.85812",,"Sarrie Day Spa","5",,"Balikpapan","+62 813-5182-8158",,,,"550",,"550","550",,"550","550",,"550","550",,"550","550",,"550",,,,,,,,"default","No. 1 dari 2 Spa & Kebugaran di Balikpapan","attraction","2","Balikpapan","317100","1","No. 1 dari 2 Spa & Kebugaran di Balikpapan","5.0","2.8146424293518066","40","Spa & Kebugaran",,,,,,,,,,,"No. 1 dari 2 Spa & Kebugaran di Balikpapan","127","Spa",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d10130321-Reviews-Sarrie_Day_Spa-Balikpapan_East_Kalimantan_Kalimantan.html","https://www.facebook.com/Sarrie-Day-Spa-Salon-884345705012576","https://www.tripadvisor.co.id/UserReview-g317100-d10130321-Sarrie_Day_Spa-Balikpapan_East_Kalimantan_Kalimantan.html"
"Br Paneca Desa Meliinggih, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Br Paneca Desa Meliinggih","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/25142875",,"attraction","Objek Wisata","",,,"as.indonesia.borneo","info@acebalitour.com",,,,,,,,,,,,,,,,,"false","false","false","false","-8.418748","25142875","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","115.24518",,"Bali Indonesia","1",,"Balikpapan","+62 821-4465-5766",,,,,,,,,,,,,,,,,,,,,,,,,,"default","No. 6 dari 13 Tur di Balikpapan","attraction","13","Balikpapan","317100","6","No. 6 dari 13 Tur di Balikpapan","5.0","2.7688307762145996","42","Tur",,,,,,,,,,,"No. 6 dari 13 Tur di Balikpapan","235","Tur Pribadi",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d25142875-Reviews-Bali_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html","http://www.acebalitour.com","https://www.tripadvisor.co.id/UserReview-g317100-d25142875-Bali_Indonesia-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Gajah Mada no. 69 Behind Atomik Chinnese Restaurant, and near Police Station, Balikpapan 76121 Indonesia","Balikpapan","Indonesia","76121",,"Jl. Gajah Mada no. 69","Behind Atomik Chinnese Restaurant, and near Police Station",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/12873794",,"attraction","Objek Wisata","",,,"as.indonesia.borneo","dluvbbcbalikpapan@gmail.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/10/81/81/05/getlstd-property-photo.jpg","false","false","false","false","-1.276458","12873794","Balikpapan, Kalimantan Timur, Kalimantan","none","116.83743",,"Dluv Bbc Balikpapan","3",,"Balikpapan","+62 821-5872-1125","getlstd_property_photo","0","276922629","599","https://media-cdn.tripadvisor.com/media/photo-w/10/81/81/05/getlstd-property-photo.jpg","1024","322","https://media-cdn.tripadvisor.com/media/photo-s/10/81/81/05/getlstd-property-photo.jpg","550","623","https://media-cdn.tripadvisor.com/media/photo-o/10/81/81/05/getlstd-property-photo.jpg","1064","146","https://media-cdn.tripadvisor.com/media/photo-f/10/81/81/05/getlstd-property-photo.jpg","250","50","https://media-cdn.tripadvisor.com/media/photo-t/10/81/81/05/getlstd-property-photo.jpg","50","true","2017-09-01T04:07:25-0400","2017-09-01T04:07:25-0400",,"0","user",,"default","No. 1 dari 3 Hiburan malam di Balikpapan","attraction","3","Balikpapan","317100","1","No. 1 dari 3 Hiburan malam di Balikpapan","5.0","2.7845287322998047","20","Hiburan malam",,,,,,,,,,,"No. 1 dari 3 Hiburan malam di Balikpapan","105","Bar Karaoke","109","Klub Dansa & Disko","99","Bar & Klub",,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d12873794-Reviews-Dluv_Bbc_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d12873794-Dluv_Bbc_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html"
"AMD Projakal, Balikpapan Indonesia","Balikpapan","Indonesia",,,"AMD Projakal","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/7725394",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/07/65/57/23/karang-joang-valley-golf.jpg","false","false","false","false","-1.17205","7725394","Balikpapan, Kalimantan Timur, Kalimantan","none","116.86025",,"Karang Joang Valley Golf & Country Club","1",,"Balikpapan","+62 811-554-032","skyview9","3","124081955","576","https://media-cdn.tripadvisor.com/media/photo-w/07/65/57/23/karang-joang-valley-golf.jpg","1024","309","https://media-cdn.tripadvisor.com/media/photo-s/07/65/57/23/karang-joang-valley-golf.jpg","550","617","https://media-cdn.tripadvisor.com/media/photo-o/07/65/57/23/karang-joang-valley-golf.jpg","1096","141","https://media-cdn.tripadvisor.com/media/photo-f/07/65/57/23/karang-joang-valley-golf.jpg","250","50","https://media-cdn.tripadvisor.com/media/photo-t/07/65/57/23/karang-joang-valley-golf.jpg","50","true","2015-03-02T10:20:24-0500","2015-02-24T08:18:35-0500",,"0","user",,"default","No. 16 dari 19 Aktivitas Luar Ruangan di Balikpapan","attraction","19","Balikpapan","317100","16","No. 16 dari 19 Aktivitas Luar Ruangan di Balikpapan","4.0","2.7375988960266113","61","Aktivitas Luar Ruangan",,,,,,,,,,,"No. 16 dari 19 Aktivitas Luar Ruangan di Balikpapan","60","Lapangan Golf",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d7725394-Reviews-Karang_Joang_Valley_Golf_Country_Club-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.co.id/UserReview-g317100-d7725394-Karang_Joang_Valley_Golf_Country_Club-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl Mulawarman no 34, Balikpapan 76115 Indonesia","Balikpapan","Indonesia","76115",,"Jl Mulawarman no 34","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/5214541",,"attraction","Objek Wisata","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.245078","5214541","Balikpapan, Kalimantan Timur, Kalimantan","none","116.93549",,"Ker Rygge","1",,"Balikpapan","+62 856-5472-9864",,,,,,,,,,,,,,,,,,,,,,,,,,"default","No. 9 dari 10 Tempat Belanja di Balikpapan","attraction","10","Balikpapan","317100","9","No. 9 dari 10 Tempat Belanja di Balikpapan","5.0","2.7539968490600586","26","Tempat Belanja",,,,,,,,,,,"No. 9 dari 10 Tempat Belanja di Balikpapan","144","Toko Khusus & Hadiah",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d5214541-Reviews-Ker_Rygge-Balikpapan_East_Kalimantan_Kalimantan.html","http://kerrygge2.wordpress.com","https://www.tripadvisor.co.id/UserReview-g317100-d5214541-Ker_Rygge-Balikpapan_East_Kalimantan_Kalimantan.html"
"Balikpapan 76124 Indonesia","Balikpapan","Indonesia","76124",,,"",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/12002721",,"attraction","Objek Wisata","",,,"as.indonesia.borneo","mariogatravel@yahoo.com","Asia/Makassar",,,"1020","480","1020","480","1020","480","1020","480","1020","480","780","540","https://media-cdn.tripadvisor.com/media/photo-o/0d/fb/e5/55/getlstd-property-photo.jpg","false","false","false","false","-1.248733","12002721","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","116.84054",,"Marioga Tour & Travel","3","Hari ini tutup","Balikpapan","+62 542 417581","Marioga Tour & Travel East Borneo","1","234612053","778","https://media-cdn.tripadvisor.com/media/photo-p/0d/fb/e5/55/getlstd-property-photo.jpg","550","450","https://media-cdn.tripadvisor.com/media/photo-s/0d/fb/e5/55/getlstd-property-photo.jpg","318","1024","https://media-cdn.tripadvisor.com/media/photo-o/0d/fb/e5/55/getlstd-property-photo.jpg","724","205","https://media-cdn.tripadvisor.com/media/photo-f/0d/fb/e5/55/getlstd-property-photo.jpg","145","50","https://media-cdn.tripadvisor.com/media/photo-t/0d/fb/e5/55/getlstd-property-photo.jpg","50","true","2016-12-28T00:05:30-0500","2016-12-28T00:05:30-0500",,"0","user",,"default","No. 5 dari 13 Tur di Balikpapan","attraction","13","Balikpapan","317100","5","No. 5 dari 13 Tur di Balikpapan","5.0","2.797863006591797","42","Tur","61","Aktivitas Luar Ruangan",,,,,,,,,"No. 5 dari 13 Tur di Balikpapan","220","Tur Wisata Alam & Margasatwa",,,,,,,,,,,,,"Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d12002721-Reviews-Marioga_Tour_Travel-Balikpapan_East_Kalimantan_Kalimantan.html","http://mariogatravel.com/","https://www.tripadvisor.co.id/UserReview-g317100-d12002721-Marioga_Tour_Travel-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Mulawarman 29 RT 27 Sepinggan Raya, Balikpapan 76115 Indonesia","Balikpapan","Indonesia","76115",,"Jl. Mulawarman 29 RT 27 Sepinggan Raya","",,"317100","Balikpapan","city","Kota",,"2301802","Kalimantan Timur","province","Provinsi",,"294227","Kalimantan","region","Wilayah",,"294225","Indonesia","country","Negara","https://api.tripadvisor.com/api/internal/1.14/in/location/19218382",,"attraction","Objek Wisata","A Travel agency, provides package of tours in Borneo or other region else with in Indonesia such us Jungle river cruises, Orang utan adventures, Jungle trekking, Memorial Tours, etc.",,,"as.indonesia.borneo","info@borneotouralesa.com","Asia/Makassar","1140","480","1140","480","1080","480","1140","480","1140","480","1140","480","1140","480","https://media-cdn.tripadvisor.com/media/photo-m/1280/19/a5/a8/05/caption.jpg","false","false","false","false","-1.25309","19218382","Balikpapan, Kalimantan Timur, Kalimantan","tour_operator","116.92947","false","Alesa Tours Borneo","8","Sekarang Tutup","Balikpapan","+62 812-5859-800","","2","430286853","683","https://media-cdn.tripadvisor.com/media/photo-w/19/a5/a8/05/caption.jpg","1024","367","https://media-cdn.tripadvisor.com/media/photo-s/19/a5/a8/05/caption.jpg","550","854","https://media-cdn.tripadvisor.com/media/photo-m/1280/19/a5/a8/05/caption.jpg","1280","150","https://media-cdn.tripadvisor.com/media/photo-l/19/a5/a8/05/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/19/a5/a8/05/caption.jpg","50","true","2019-10-16T01:20:32-0400","2019-10-16T01:20:32-0400",,,,,"default","No. 1 dari 4 Transportasi di Balikpapan","attraction","4","Balikpapan","317100","1","No. 1 dari 4 Transportasi di Balikpapan","5.0","2.8924005031585693","26","Tempat Belanja","42","Tur","51","Lainnya","55","Tur dengan Perahu & Olahraga Air","59","Transportasi","61","Aktivitas Luar Ruangan","No. 1 dari 4 Transportasi di Balikpapan","288","Tur Beberapa Hari","224","Tur Kota","241","Tur & Pertunjukan Mode","225","Tur Budaya","193","Arung Jeram & Tubing","182","Taksi & Layanan Antar Jemput","269","Tur Fotografi","Asia/Makassar","ATTRACTION","https://www.tripadvisor.co.id/Attraction_Review-g317100-d19218382-Reviews-Alesa_Tours_Borneo-Balikpapan_East_Kalimantan_Kalimantan.html","http://borneotouralesa.com","https://www.tripadvisor.co.id/UserReview-g317100-d19218382-Alesa_Tours_Borneo-Balikpapan_East_Kalimantan_Kalimantan.html"
