"address","address_obj/city","address_obj/country","address_obj/postalcode","address_obj/state","address_obj/street1","address_obj/street2","ancestors/0/abbrv","ancestors/0/location_id","ancestors/0/name","ancestors/0/subcategory/0/key","ancestors/0/subcategory/0/name","ancestors/1/abbrv","ancestors/1/location_id","ancestors/1/name","ancestors/1/subcategory/0/key","ancestors/1/subcategory/0/name","ancestors/2/abbrv","ancestors/2/location_id","ancestors/2/name","ancestors/2/subcategory/0/key","ancestors/2/subcategory/0/name","ancestors/3/abbrv","ancestors/3/location_id","ancestors/3/name","ancestors/3/subcategory/0/key","ancestors/3/subcategory/0/name","animal_welfare_tag/education_portal_url","animal_welfare_tag/learn_more_text","animal_welfare_tag/msg_body","animal_welfare_tag/msg_header","animal_welfare_tag/tag_text","api_detail_url","bearing","booking/provider","booking/url","category/key","category/name","description","distance","distance_string","doubleclick_zone","email","hours/timezone","hours/week_ranges/0/0/close_time","hours/week_ranges/0/0/open_time","hours/week_ranges/1/0/close_time","hours/week_ranges/1/0/open_time","hours/week_ranges/2/0/close_time","hours/week_ranges/2/0/open_time","hours/week_ranges/3/0/close_time","hours/week_ranges/3/0/open_time","hours/week_ranges/4/0/close_time","hours/week_ranges/4/0/open_time","hours/week_ranges/5/0/close_time","hours/week_ranges/5/0/open_time","hours/week_ranges/6/0/close_time","hours/week_ranges/6/0/open_time","image","is_candidate_for_contact_info_suppression","is_closed","is_jfy_enabled","is_long_closed","latitude","location_id","location_string","location_subtype","longitude","machine_translated","name","num_reviews","offer_group/has_see_all_url","offer_group/is_eligible_for_ap_list","offer_group/lowest_price","offer_group/offer_list/0/description","offer_group/offer_list/0/image_url","offer_group/offer_list/0/offer_type","offer_group/offer_list/0/partner","offer_group/offer_list/0/price","offer_group/offer_list/0/primary_category","offer_group/offer_list/0/product_code","offer_group/offer_list/0/rounded_up_price","offer_group/offer_list/0/title","offer_group/offer_list/0/url","open_now_text","parent_display_name","phone","photo/caption","photo/helpful_votes","photo/id","photo/images/large/height","photo/images/large/url","photo/images/large/width","photo/images/medium/height","photo/images/medium/url","photo/images/medium/width","photo/images/original/height","photo/images/original/url","photo/images/original/width","photo/images/small/height","photo/images/small/url","photo/images/small/width","photo/images/thumbnail/height","photo/images/thumbnail/url","photo/images/thumbnail/width","photo/is_blessed","photo/published_date","photo/uploaded_date","photo/user","photo/user/member_id","photo/user/type","photo/user/user_id","preferred_map_engine","ranking","ranking_category","ranking_denominator","ranking_geo","ranking_geo_id","ranking_position","ranking_subcategory","rating","raw_ranking","subcategory/0/key","subcategory/0/name","subcategory/1/key","subcategory/1/name","subcategory/2/key","subcategory/2/name","subcategory/3/key","subcategory/3/name","subcategory/4/key","subcategory/4/name","subcategory/5/key","subcategory/5/name","subcategory_ranking","subtype/0/key","subtype/0/name","subtype/1/key","subtype/1/name","subtype/2/key","subtype/2/name","subtype/3/key","subtype/3/name","subtype/4/key","subtype/4/name","subtype/5/key","subtype/5/name","subtype/6/key","subtype/6/name","tags/animal_welfare_tag/education_portal_url","tags/animal_welfare_tag/learn_more_text","tags/animal_welfare_tag/msg_body","tags/animal_welfare_tag/msg_header","tags/animal_welfare_tag/tag_text","timezone","translation_vendor","type","web_url","website","write_review"
"Jl. LetJend Suprapto, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Jl. LetJend Suprapto",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/7725378",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/07/6b/ff/40/canon-peninggalan-perang.jpg","false","false","false","false","-1.23365","7725378","Balikpapan, East Kalimantan, Kalimantan","none","116.81541",,"Museum Kodam Mulawarman","4",,,,,,,,,,,,,,,"Balikpapan",,"Canon peninggalan perang","0","124518208","666","https://media-cdn.tripadvisor.com/media/photo-w/07/6b/ff/40/canon-peninggalan-perang.jpg","1024","358","https://media-cdn.tripadvisor.com/media/photo-s/07/6b/ff/40/canon-peninggalan-perang.jpg","550","2086","https://media-cdn.tripadvisor.com/media/photo-o/07/6b/ff/40/canon-peninggalan-perang.jpg","3205","150","https://media-cdn.tripadvisor.com/media/photo-l/07/6b/ff/40/canon-peninggalan-perang.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/07/6b/ff/40/canon-peninggalan-perang.jpg","50","true","2015-03-02T00:52:30-0500","2015-02-28T20:20:57-0500",,"0","user",,"default","#34 of 39 things to do in Balikpapan","attraction","39","Balikpapan","317100","34","#34 of 39 things to do in Balikpapan","3.0","2.7174553871154785","49","Museums",,,,,,,,,,,"#34 of 39 things to do in Balikpapan","32","Military Museums",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d7725378-Reviews-Museum_Kodam_Mulawarman-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d7725378-Museum_Kodam_Mulawarman-Balikpapan_East_Kalimantan_Kalimantan.html"
"Vegetable Garden St., Balikpapan 76123 Indonesia","Balikpapan","Indonesia","76123",,"Vegetable Garden St.",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/6607678",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","false","false","false","false","-1.23475","6607678","Balikpapan, East Kalimantan, Kalimantan","none","116.82378",,"Vegetables Garden Inpres Market","144",,,,,,,,,,,,,,,"Balikpapan","+62 542 419868","Toko souvenir","1","160435744","412","https://media-cdn.tripadvisor.com/media/photo-s/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","250","600","https://media-cdn.tripadvisor.com/media/photo-o/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","800","150","https://media-cdn.tripadvisor.com/media/photo-l/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/09/90/0e/20/pasar-inpres-kebun-sayur.jpg","50","false","2015-11-20T05:16:34-0500","2015-11-20T05:16:34-0500",,"0","user",,"default","#2 of 10 Shopping in Balikpapan","attraction","10","Balikpapan","317100","2","#2 of 10 Shopping in Balikpapan","4.0","3.1768574714660645","26","Shopping",,,,,,,,,,,"#2 of 10 Shopping in Balikpapan","144","Gift & Specialty Shops",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d6607678-Reviews-Vegetables_Garden_Inpres_Market-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d6607678-Vegetables_Garden_Inpres_Market-Balikpapan_East_Kalimantan_Kalimantan.html"
"Balikpapan Indonesia","Balikpapan","Indonesia",,,,,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/8129463",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/0d/e9/05/bf/danau-cermin.jpg","false","false","false","false",,"8129463","Balikpapan, East Kalimantan, Kalimantan","none",,,"Cermin Lake","6",,,,,,,,,,,,,,,"Balikpapan",,"Danau Cermin","1","233375167","413","https://media-cdn.tripadvisor.com/media/photo-s/0d/e9/05/bf/danau-cermin.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/0d/e9/05/bf/danau-cermin.jpg","250","720","https://media-cdn.tripadvisor.com/media/photo-o/0d/e9/05/bf/danau-cermin.jpg","960","150","https://media-cdn.tripadvisor.com/media/photo-l/0d/e9/05/bf/danau-cermin.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/0d/e9/05/bf/danau-cermin.jpg","50","false","2016-12-18T14:45:29-0500","2016-12-18T14:45:29-0500",,"0","user",,"default","#33 of 39 things to do in Balikpapan","attraction","39","Balikpapan","317100","33","#33 of 39 things to do in Balikpapan","3.0","2.7250993251800537","57","Nature & Parks",,,,,,,,,,,"#33 of 39 things to do in Balikpapan","162","Bodies of Water",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d8129463-Reviews-Cermin_Lake-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d8129463-Cermin_Lake-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Jendral Sudirman no. 1 Klandasan Ilir, Balikpapan 76113 Indonesia","Balikpapan","Indonesia","76113",,"Jl. Jendral Sudirman no. 1","Klandasan Ilir",,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/4216244",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/04/65/9a/0f/balikpapan-plaza.jpg","false","false","false","false","-1.277929","4216244","Balikpapan, East Kalimantan, Kalimantan","none","116.82593",,"Balikpapan Plaza Shopping Center","127",,,,,,,,,,,,,,,"Balikpapan","+62 542 735272","Balikpapan Plaza","4","73767439","550","https://media-cdn.tripadvisor.com/media/photo-o/04/65/9a/0f/balikpapan-plaza.jpg","412","450","https://media-cdn.tripadvisor.com/media/photo-s/04/65/9a/0f/balikpapan-plaza.jpg","337","550","https://media-cdn.tripadvisor.com/media/photo-o/04/65/9a/0f/balikpapan-plaza.jpg","412","150","https://media-cdn.tripadvisor.com/media/photo-l/04/65/9a/0f/balikpapan-plaza.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/04/65/9a/0f/balikpapan-plaza.jpg","50","true","2013-08-22T16:56:12-0400","2013-08-20T17:58:46-0400",,"0","user",,"default","#3 of 10 Shopping in Balikpapan","attraction","10","Balikpapan","317100","3","#3 of 10 Shopping in Balikpapan","4.0","3.1612045764923096","26","Shopping",,,,,,,,,,,"#3 of 10 Shopping in Balikpapan","144","Gift & Specialty Shops",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d4216244-Reviews-Balikpapan_Plaza_Shopping_Center-Balikpapan_East_Kalimantan_Kalimantan.html","http://plaza-balikpapan.com","https://www.tripadvisor.com/UserReview-g317100-d4216244-Balikpapan_Plaza_Shopping_Center-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jln. Jendral Sudirman Gunung Bahagia, Stal Kuda, Balikpapan 76114 Indonesia","Balikpapan","Indonesia","76114",,"Jln. Jendral Sudirman","Gunung Bahagia, Stal Kuda",,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/8532285",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/11/8f/09/de/20171220-193301-largejpg.jpg","false","false","false","false","-1.273539","8532285","Balikpapan, East Kalimantan, Kalimantan","none","116.85917",,"E-Walk Balikpapan Superblock","128",,,,,,,,,,,,,,,"Balikpapan",,"","6","294586846","576","https://media-cdn.tripadvisor.com/media/photo-w/11/8f/09/de/20171220-193301-largejpg.jpg","1024","309","https://media-cdn.tripadvisor.com/media/photo-s/11/8f/09/de/20171220-193301-largejpg.jpg","550","720","https://media-cdn.tripadvisor.com/media/photo-o/11/8f/09/de/20171220-193301-largejpg.jpg","1280","141","https://media-cdn.tripadvisor.com/media/photo-f/11/8f/09/de/20171220-193301-largejpg.jpg","250","50","https://media-cdn.tripadvisor.com/media/photo-t/11/8f/09/de/20171220-193301-largejpg.jpg","50","false","2017-12-21T05:10:37-0500","2017-12-21T05:10:37-0500",,"0","user",,"default","#1 of 10 Shopping in Balikpapan","attraction","10","Balikpapan","317100","1","#1 of 10 Shopping in Balikpapan","4.0","3.3149847984313965","26","Shopping",,,,,,,,,,,"#1 of 10 Shopping in Balikpapan","143","Shopping Malls","144","Gift & Specialty Shops","138","Department Stores",,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d8532285-Reviews-E_Walk_Balikpapan_Superblock-Balikpapan_East_Kalimantan_Kalimantan.html","http://ewalk-bsb.com","https://www.tripadvisor.com/UserReview-g317100-d8532285-E_Walk_Balikpapan_Superblock-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. SMP n samarinda sebrang, Balikpapan Indonesia","Balikpapan","Indonesia",,,"Jl. SMP n samarinda sebrang",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/15654435",,,,"attraction","Attraction","Borneo, the land to adventure the Unspoiled Jungle, the Great Ape of Orangutan, and the Mystical Culture of Dayak People. This world’s third largest island covers an area about 747.000 sq km, home of amazing plants and animals, such as; the rare black orchid, iron wood, gigantic dipterocarp tree, raflessia flower, the carnivorous pitcher plant, orangutans, proboscis monkey, gibbon, hornbill, etc.",,,"as.indonesia.borneo","info@borneo-ecoadventure.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/15/d4/b5/2e/kutai-national-park.jpg","false","false","false","false",,"15654435","Balikpapan, East Kalimantan, Kalimantan","tour_operator",,,"Borneo Eco Adventure","9",,,,,,,,,,,,,,,"Balikpapan","+62 821-1009-4658","Kutai National Park","1","366261550","413","https://media-cdn.tripadvisor.com/media/photo-s/15/d4/b5/2e/kutai-national-park.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/15/d4/b5/2e/kutai-national-park.jpg","250","541","https://media-cdn.tripadvisor.com/media/photo-o/15/d4/b5/2e/kutai-national-park.jpg","720","150","https://media-cdn.tripadvisor.com/media/photo-l/15/d4/b5/2e/kutai-national-park.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/15/d4/b5/2e/kutai-national-park.jpg","50","true","2018-12-24T07:42:39-0500","2018-12-24T07:42:39-0500",,"0","user",,"default","#2 of 13 Tours in Balikpapan","attraction","13","Balikpapan","317100","2","#2 of 13 Tours in Balikpapan","5.0","2.9435930252075195","42","Tours","61","Outdoor Activities",,,,,,,,,"#2 of 13 Tours in Balikpapan","288","Multi-day Tours","216","Eco Tours","235","Private Tours","220","Nature & Wildlife Tours","219","Hiking & Camping Tours",,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d15654435-Reviews-Borneo_Eco_Adventure-Balikpapan_East_Kalimantan_Kalimantan.html","http://borneo-ecoadventure.com","https://www.tripadvisor.com/UserReview-g317100-d15654435-Borneo_Eco_Adventure-Balikpapan_East_Kalimantan_Kalimantan.html"
"Sudirman Stall Kuda Jl. Jend., Balikpapan Indonesia","Balikpapan","Indonesia",,,"Sudirman Stall Kuda Jl. Jend.",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/8837219",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.27249","8837219","Balikpapan, East Kalimantan, Kalimantan","none","116.86052",,"UKM Center Balikpapan","2",,,,,,,,,,,,,,,"Balikpapan",,,,,,,,,,,,,,,,,,,,,,,,,,,"default","#8 of 10 Shopping in Balikpapan","attraction","10","Balikpapan","317100","8","#8 of 10 Shopping in Balikpapan","4.5","2.758532762527466","26","Shopping",,,,,,,,,,,"#8 of 10 Shopping in Balikpapan","144","Gift & Specialty Shops",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d8837219-Reviews-UKM_Center_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html","https://www.facebook.com/Ukm-center-pusat-oleh-oleh-balikpapan-1644004509154485/","https://www.tripadvisor.com/UserReview-g317100-d8837219-UKM_Center_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jln. Mulawarman 34, Balikpapan 76115 Indonesia","Balikpapan","Indonesia","76115",,"Jln. Mulawarman 34",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/5214541",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,,"false","false","false","false","-1.245078","5214541","Balikpapan, East Kalimantan, Kalimantan","none","116.93549",,"Ker Rygge","1",,,,,,,,,,,,,,,"Balikpapan","+62 856-5472-9864",,,,,,,,,,,,,,,,,,,,,,,,,,"default","#9 of 10 Shopping in Balikpapan","attraction","10","Balikpapan","317100","9","#9 of 10 Shopping in Balikpapan","5.0","2.7539968490600586","26","Shopping",,,,,,,,,,,"#9 of 10 Shopping in Balikpapan","144","Gift & Specialty Shops",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d5214541-Reviews-Ker_Rygge-Balikpapan_East_Kalimantan_Kalimantan.html","http://kerrygge2.wordpress.com","https://www.tripadvisor.com/UserReview-g317100-d5214541-Ker_Rygge-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jln. Jendral Sudirman 3- 5, Balikpapan 76112 Indonesia","Balikpapan","Indonesia","76112",,"Jln. Jendral Sudirman 3- 5",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/7608523",,,,"attraction","Attraction","",,,"as.indonesia.borneo",,,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-o/14/b1/9b/1f/20180917-205552-largejpg.jpg","false","false","false","false","-1.277295","7608523","Balikpapan, East Kalimantan, Kalimantan","none","116.83271",,"Balcony City Mall Balikpapan","16",,,,,,,,,,,,,,,"Balikpapan","+62 542 737888","","0","347183903","412","https://media-cdn.tripadvisor.com/media/photo-s/14/b1/9b/1f/20180917-205552-largejpg.jpg","550","188","https://media-cdn.tripadvisor.com/media/photo-f/14/b1/9b/1f/20180917-205552-largejpg.jpg","250","756","https://media-cdn.tripadvisor.com/media/photo-o/14/b1/9b/1f/20180917-205552-largejpg.jpg","1008","150","https://media-cdn.tripadvisor.com/media/photo-l/14/b1/9b/1f/20180917-205552-largejpg.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/14/b1/9b/1f/20180917-205552-largejpg.jpg","50","true","2018-09-17T19:02:07-0400","2018-09-17T19:02:07-0400",,"0","user",,"default","#10 of 10 Shopping in Balikpapan","attraction","10","Balikpapan","317100","10","#10 of 10 Shopping in Balikpapan","3.0","2.73667311668396","26","Shopping",,,,,,,,,,,"#10 of 10 Shopping in Balikpapan","144","Gift & Specialty Shops",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d7608523-Reviews-Balcony_City_Mall_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html",,"https://www.tripadvisor.com/UserReview-g317100-d7608523-Balcony_City_Mall_Balikpapan-Balikpapan_East_Kalimantan_Kalimantan.html"
"Balikpapan 76124 Indonesia","Balikpapan","Indonesia","76124",,,,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/12002721",,,,"attraction","Attraction","At Borneo Tour, we are able to offer you everything from a leisurely sightseeing trip to hard adventure travel experiencing the rain forest of the jungle, river, lake, and underwater. Marioga Tour & Travel has been specialist in tours at Borneo. You can be assured that you will be well-serviced by experienced people on your trip to Borneo. Culture, Nature, Wild life & Adventure.",,,"as.indonesia.borneo","mariogatravel@yahoo.com","Asia/Makassar",,,"1020","480","1020","480","1020","480","1020","480","1020","480","780","540","https://media-cdn.tripadvisor.com/media/photo-o/0d/fb/e5/55/getlstd-property-photo.jpg","false","false","false","false","-1.248733","12002721","Balikpapan, East Kalimantan, Kalimantan","tour_operator","116.84054",,"Marioga Tour & Travel","3",,,,,,,,,,,,,,"Closed today","Balikpapan","+62 542 417581","Marioga Tour & Travel East Borneo","1","234612053","778","https://media-cdn.tripadvisor.com/media/photo-p/0d/fb/e5/55/getlstd-property-photo.jpg","550","450","https://media-cdn.tripadvisor.com/media/photo-s/0d/fb/e5/55/getlstd-property-photo.jpg","318","1024","https://media-cdn.tripadvisor.com/media/photo-o/0d/fb/e5/55/getlstd-property-photo.jpg","724","205","https://media-cdn.tripadvisor.com/media/photo-f/0d/fb/e5/55/getlstd-property-photo.jpg","145","50","https://media-cdn.tripadvisor.com/media/photo-t/0d/fb/e5/55/getlstd-property-photo.jpg","50","true","2016-12-28T00:05:30-0500","2016-12-28T00:05:30-0500",,"0","user",,"default","#5 of 13 Tours in Balikpapan","attraction","13","Balikpapan","317100","5","#5 of 13 Tours in Balikpapan","5.0","2.797863006591797","42","Tours","61","Outdoor Activities",,,,,,,,,"#5 of 13 Tours in Balikpapan","220","Nature & Wildlife Tours",,,,,,,,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d12002721-Reviews-Marioga_Tour_Travel-Balikpapan_East_Kalimantan_Kalimantan.html","http://mariogatravel.com/","https://www.tripadvisor.com/UserReview-g317100-d12002721-Marioga_Tour_Travel-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. Mulawarman 29 RT 27 Sepinggan Raya, Balikpapan 76115 Indonesia","Balikpapan","Indonesia","76115",,"Jl. Mulawarman 29 RT 27 Sepinggan Raya",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/19218382",,,,"attraction","Attraction","A Travel agency, providing packages of tours in Borneo or other regions with Indonesia such as us Jungle river cruises, Orangutan adventures, Jungle trekking, Memorial Tours, etc.",,,"as.indonesia.borneo","info@borneotouralesa.com","Asia/Makassar","1140","480","1140","480","1080","480","1140","480","1140","480","1140","480","1140","480","https://media-cdn.tripadvisor.com/media/photo-m/1280/19/a5/a8/05/caption.jpg","false","false","false","false","-1.25309","19218382","Balikpapan, East Kalimantan, Kalimantan","tour_operator","116.92947","true","Alesa Tours Borneo","8",,,,,,,,,,,,,,"Closed Now","Balikpapan","+62 812-5859-800","","2","430286853","683","https://media-cdn.tripadvisor.com/media/photo-w/19/a5/a8/05/caption.jpg","1024","367","https://media-cdn.tripadvisor.com/media/photo-s/19/a5/a8/05/caption.jpg","550","854","https://media-cdn.tripadvisor.com/media/photo-m/1280/19/a5/a8/05/caption.jpg","1280","150","https://media-cdn.tripadvisor.com/media/photo-l/19/a5/a8/05/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/19/a5/a8/05/caption.jpg","50","true","2019-10-16T01:20:32-0400","2019-10-16T01:20:32-0400",,,,,"default","#1 of 4 Transportation in Balikpapan","attraction","4","Balikpapan","317100","1","#1 of 4 Transportation in Balikpapan","5.0","2.8924005031585693","26","Shopping","42","Tours","51","Other","55","Boat Tours & Water Sports","59","Transportation","61","Outdoor Activities","#1 of 4 Transportation in Balikpapan","288","Multi-day Tours","224","City Tours","241","Fashion Shows & Tours","225","Cultural Tours","193","River Rafting & Tubing","182","Taxis & Shuttles","269","Photography Tours",,,,,,"Asia/Makassar","google","ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d19218382-Reviews-Alesa_Tours_Borneo-Balikpapan_East_Kalimantan_Kalimantan.html","http://borneotouralesa.com","https://www.tripadvisor.com/UserReview-g317100-d19218382-Alesa_Tours_Borneo-Balikpapan_East_Kalimantan_Kalimantan.html"
"Jl. May. Jend Sutoyo Rt. 62 No. 33A Gn. Malang, Balikpapan 76113 Indonesia","Balikpapan","Indonesia","76113",,"Jl. May. Jend Sutoyo Rt. 62 No. 33A Gn. Malang",,,"317100","Balikpapan","city","City",,"2301802","East Kalimantan","province","Province",,"294227","Kalimantan","region","Region",,"294225","Indonesia","country","Country",,,,,,"https://api.tripadvisor.com/api/internal/1.14/location/17383825",,,,"attraction","Attraction","Rimba Borneo tour company specializes in organizing tours to Borneo and East Kalimantan. Join us for introductory, eco or adventurous tours to the Mahakam River and Orangutan areas. Highly-experienced, professional and fun guide, with in-depth knowledge of the unique local areas. Association of Indonesian Travel Agent member & owner, Rusdy is Chair of the Tour Guide Association of East Borneo.",,,"as.indonesia.borneo","info@borneokalimantan.com",,,,,,,,,,,,,,,,"https://media-cdn.tripadvisor.com/media/photo-w/17/45/98/c7/caption.jpg","false","false","false","false","-1.27224","17383825","Balikpapan, East Kalimantan, Kalimantan","tour_operator","116.84517","false","Rimba Borneo Kalimantan Orangutan and Eco Tours","4",,,,,,,,,,,,,,,"Balikpapan","+62 812-5331-2333","","1","390437063","720","https://media-cdn.tripadvisor.com/media/photo-o/17/45/98/c7/caption.jpg","1024","387","https://media-cdn.tripadvisor.com/media/photo-s/17/45/98/c7/caption.jpg","550","720","https://media-cdn.tripadvisor.com/media/photo-w/17/45/98/c7/caption.jpg","1024","150","https://media-cdn.tripadvisor.com/media/photo-l/17/45/98/c7/caption.jpg","150","50","https://media-cdn.tripadvisor.com/media/photo-t/17/45/98/c7/caption.jpg","50","true","2019-04-24T04:58:00-0400","2019-04-24T04:58:00-0400",,,,,"default","#4 of 13 Tours in Balikpapan","attraction","13","Balikpapan","317100","4","#4 of 13 Tours in Balikpapan","5.0","2.8218116760253906","42","Tours","51","Other","61","Outdoor Activities",,,,,,,"#4 of 13 Tours in Balikpapan","288","Multi-day Tours","183","Walking Tours","219","Hiking & Camping Tours","235","Private Tours",,,,,,,,,,,,"Asia/Makassar",,"ATTRACTION","https://www.tripadvisor.com/Attraction_Review-g317100-d17383825-Reviews-Rimba_Borneo_Kalimantan_Orangutan_and_Eco_Tours-Balikpapan_East_Kalimantan_Kalim.html","http://www.borneokalimantan.com","https://www.tripadvisor.com/UserReview-g317100-d17383825-Rimba_Borneo_Kalimantan_Orangutan_and_Eco_Tours-Balikpapan_East_Kalimantan_Kalimantan.html"
